"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Text2KGBench: A Benchmark for Ontology-Driven Knowledge Graph Generation from Text","https://scispace.com/paper/text2kgbench-a-benchmark-for-ontology-driven-knowledge-graph-3n353u4x5d","2023","Journal Article","arXiv.org","Nandana Mihindukulasooriya
Sanju Mishra Tiwari
Carlos F. Enguix
Kusum Lata","10.48550/arxiv.2308.02357","https://scispace.compdf/text2kgbench-a-benchmark-for-ontology-driven-knowledge-graph-3n353u4x5d.pdf","The recent advances in large language models (LLM) and foundation models with emergent capabilities have been shown to improve the performance of many NLP tasks. LLMs and Knowledge Graphs (KG) can complement each other such that LLMs can be used for KG construction or completion while existing KGs can be used for different tasks such as making LLM outputs explainable or fact-checking in Neuro-Symbolic manner. In this paper, we present Text2KGBench, a benchmark to evaluate the capabilities of language models to generate KGs from natural language text guided by an ontology. Given an input ontology and a set of sentences, the task is to extract facts from the text while complying with the given ontology (concepts, relations, domain/range constraints) and being faithful to the input sentences. We provide two datasets (i) Wikidata-TekGen with 10 ontologies and 13,474 sentences and (ii) DBpedia-WebNLG with 19 ontologies and 4,860 sentences. We define seven evaluation metrics to measure fact extraction performance, ontology conformance, and hallucinations by LLMs. Furthermore, we provide results for two baseline models, Vicuna-13B and Alpaca-LoRA-13B using automatic prompt generation from test cases. The baseline results show that there is room for improvement using both Semantic Web and Natural Language Processing techniques. ","This paper presents Text2KGBench, a benchmark to evaluate the capabilities of language models to generate KGs from natural language text guided by an ontology, and defines seven evaluation metrics to measure fact extraction performance, ontology conformance, and hallucinations by LLMs."
"Ontology-Enhanced Knowledge Graph Completion using Large Language Models","https://scispace.com/paper/ontology-enhanced-knowledge-graph-completion-using-large-5z5iwtb6f491","2025","Journal Article","","Guo Wenbin
Wang Xin
Chen, Jiaoyan
Li Zhao
Chen, Zirui","10.48550/arxiv.2507.20643","","Large Language Models (LLMs) have been extensively adopted in Knowledge Graph Completion (KGC), showcasing significant research advancements. However, as black-box models driven by deep neural architectures, current LLM-based KGC methods rely on implicit knowledge representation with parallel propagation of erroneous knowledge, thereby hindering their ability to produce conclusive and decisive reasoning outcomes. We aim to integrate neural-perceptual structural information with ontological knowledge, leveraging the powerful capabilities of LLMs to achieve a deeper understanding of the intrinsic logic of the knowledge. We propose an ontology enhanced KGC method using LLMs -- OL-KGC. It first leverages neural perceptual mechanisms to effectively embed structural information into the textual space, and then uses an automated extraction algorithm to retrieve ontological knowledge from the knowledge graphs (KGs) that needs to be completed, which is further transformed into a textual format comprehensible to LLMs for providing logic guidance. We conducted extensive experiments on three widely-used benchmarks -- FB15K-237, UMLS and WN18RR. The experimental results demonstrate that OL-KGC significantly outperforms existing mainstream KGC methods across multiple evaluation metrics, achieving state-of-the-art performance. ",""
"LLMs4Life: Large Language Models for Ontology Learning in Life Sciences","https://scispace.com/paper/llms4life-large-language-models-for-ontology-learning-in-6k18j9p7iygg","2024","Journal Article","","Nadeen Fathallah
Steffen Staab
Alsayed Algergawy","10.48550/arxiv.2412.02035","https://scispace.compdf/llms4life-large-language-models-for-ontology-learning-in-6k18j9p7iygg.pdf","Ontology learning in complex domains, such as life sciences, poses significant challenges for current Large Language Models (LLMs). Existing LLMs struggle to generate ontologies with multiple hierarchical levels, rich interconnections, and comprehensive class coverage due to constraints on the number of tokens they can generate and inadequate domain adaptation. To address these issues, we extend the NeOn-GPT pipeline for ontology learning using LLMs with advanced prompt engineering techniques and ontology reuse to enhance the generated ontologies' domain-specific reasoning and structural depth. Our work evaluates the capabilities of LLMs in ontology learning in the context of highly specialized and complex domains such as life science domains. To assess the logical consistency, completeness, and scalability of the generated ontologies, we use the AquaDiva ontology developed and used in the collaborative research center AquaDiva as a case study. Our evaluation shows the viability of LLMs for ontology learning in specialized domains, providing solutions to longstanding limitations in model performance and scalability. ","This study enhances ontology learning in life sciences using Large Language Models (LLMs) with advanced prompt engineering and ontology reuse, demonstrating LLMs' viability for generating domain-specific ontologies with logical consistency, completeness, and scalability."
"Ontology engineering with Large Language Models","https://scispace.com/paper/ontology-engineering-with-large-language-models-3ix5dxd5ww","2023","Journal Article","arXiv.org","Patricia Mateiu
Adrian Groza","10.48550/arxiv.2307.16699","https://scispace.compdf/ontology-engineering-with-large-language-models-3ix5dxd5ww.pdf","We tackle the task of enriching ontologies by automatically translating natural language (NL) into Description Logic (DL). Since Large Language Models (LLMs) are the best tools for translations, we fine-tuned a GPT-3 model to convert NL into OWL Functional Syntax. For fine-tuning, we designed pairs of sentences in NL and the corresponding translations. This training pairs cover various aspects from ontology engineering: instances, class subsumption, domain and range of relations, object properties relationships, disjoint classes, complements, or cardinality restrictions. The resulted axioms are used to enrich an ontology, in a human supervised manner. The developed tool is publicly provided as a Protégé plugin.","A GPT-3 model is fine-tuned to convert Natural Language sentences into OWL Functional Syntax and the resulted axioms are used to enrich an ontology, in a human supervised manner."
"LLM-based Triplet Extraction for Automated Ontology Generation in Software Engineering Standards","https://scispace.com/paper/llm-based-triplet-extraction-for-automated-ontology-xdb7n6plpw45","2025","Journal Article","","","10.48550/arxiv.2509.00140","","Ontologies have supported knowledge representation and whitebox reasoning for decades; thus, the automated ontology generation (AOG) plays a crucial role in scaling their use. Software engineering standards (SES) consist of long, unstructured text (with high noise) and paragraphs with domain-specific terms. In this setting, relation triple extraction (RTE), together with term extraction, constitutes the first stage toward AOG. This work proposes an open-source large language model (LLM)-assisted approach to RTE for SES. Instead of solely relying on prompt-engineering-based methods, this study promotes the use of LLMs as an aid in constructing ontologies and explores an effective AOG workflow that includes document segmentation, candidate term mining, LLM-based relation inference, term normalization, and cross-section alignment. Golden-standard benchmarks at three granularities are constructed and used to evaluate the ontology generated from the study. The results show that it is comparable and potentially superior to the OpenIE method of triple extraction. ",""
"LLMs4OL 2024 Overview: The 1st Large Language Models for Ontology
  Learning Challenge","https://scispace.com/paper/llms4ol-2024-overview-the-1st-large-language-models-for-18tq7doltjpe","2024","Journal Article","","Hamed Babaei Giglou
Jennifer D’Souza
Sören Auer","10.48550/arxiv.2409.10146","https://scispace.compdf/llms4ol-2024-overview-the-1st-large-language-models-for-18tq7doltjpe.pdf","This paper outlines the LLMs4OL 2024, the first edition of the Large Language Models for Ontology Learning Challenge. LLMs4OL is a community development initiative collocated with the 23rd International Semantic Web Conference (ISWC) to explore the potential of Large Language Models (LLMs) in Ontology Learning (OL), a vital process for enhancing the web with structured knowledge to improve interoperability. By leveraging LLMs, the challenge aims to advance understanding and innovation in OL, aligning with the goals of the Semantic Web to create a more intelligent and user-friendly web. In this paper, we give an overview of the 2024 edition of the LLMs4OL challenge and summarize the contributions. ","The LLMs4OL 2024 challenge explores Large Language Models' potential in Ontology Learning, a key process for enhancing web interoperability, aiming to advance understanding and innovation in OL and align with the Semantic Web's goals of creating a more intelligent and user-friendly web."
"Large Language Models for Scholarly Ontology Generation: An Extensive
  Analysis in the Engineering Field","https://scispace.com/paper/large-language-models-for-scholarly-ontology-generation-an-33fszblmqjnf","2024","Journal Article","","Tanay Aggarwal
Angelo A. Salatino
Francesco Osborne
Enrico Motta","10.48550/arxiv.2412.08258","https://scispace.compdf/large-language-models-for-scholarly-ontology-generation-an-33fszblmqjnf.pdf","Ontologies of research topics are crucial for structuring scientific knowledge, enabling scientists to navigate vast amounts of research, and forming the backbone of intelligent systems such as search engines and recommendation systems. However, manual creation of these ontologies is expensive, slow, and often results in outdated and overly general representations. As a solution, researchers have been investigating ways to automate or semi-automate the process of generating these ontologies. This paper offers a comprehensive analysis of the ability of large language models (LLMs) to identify semantic relationships between different research topics, which is a critical step in the development of such ontologies. To this end, we developed a gold standard based on the IEEE Thesaurus to evaluate the task of identifying four types of relationships between pairs of topics: broader, narrower, same-as, and other. Our study evaluates the performance of seventeen LLMs, which differ in scale, accessibility (open vs. proprietary), and model type (full vs. quantised), while also assessing four zero-shot reasoning strategies. Several models have achieved outstanding results, including Mixtral-8x7B, Dolphin-Mistral-7B, and Claude 3 Sonnet, with F1-scores of 0.847, 0.920, and 0.967, respectively. Furthermore, our findings demonstrate that smaller, quantised models, when optimised through prompt engineering, can deliver performance comparable to much larger proprietary models, while requiring significantly fewer computational resources. ","This study evaluates 17 large language models' ability to identify semantic relationships between research topics, achieving outstanding results with models like Mixtral-8x7B, Dolphin-Mistral-7B, and Claude 3 Sonnet, with F1-scores up to 0.967, and demonstrates smaller models' potential for comparable performance with optimized prompt engineering."
"Methodological Exploration of Ontology Generation with a Dedicated Large Language Model","https://scispace.com/paper/methodological-exploration-of-ontology-generation-with-a-wzpdzv5bxrwe","2025","Journal Article","Electronics","Maria Assunta Cappelli
Giovanna Di Marzo Serugendo","10.3390/electronics14142863","","Ontologies are essential tools for representing, organizing, and sharing knowledge across various domains. This study presents a methodology for ontology construction supported by large language models (LLMs), with an initial application in the automotive sector. Specifically, a user preference ontology for adaptive interfaces in autonomous machines was developed using ChatGPT-4o. Based on this case study, the results were generalized into a reusable methodology. The proposed workflow integrates classical ontology engineering methodologies with the generative and analytical capabilities of LLMs. Each phase follows well-established steps: domain definition, term elicitation, class hierarchy construction, property specification, formalization, population, and validation. A key innovation of this approach is the use of a guiding table that translates domain knowledge into structured prompts, ensuring consistency across iterative interactions with the LLM. Human experts play a continuous role throughout the process, refining definitions, resolving ambiguities, and validating outputs. The ontology was evaluated in terms of logical consistency, structural properties, semantic accuracy, and inferential completeness, confirming its correctness and coherence. Additional validation through SPARQL queries demonstrated its reasoning capabilities. This methodology is generalizable to other domains, if domain experts adapt the guiding table to the specific context. Despite the support provided by LLMs, domain expertise remains essential to guarantee conceptual rigor and practical relevance. ","This study presents a methodology for ontology construction using large language models, integrating classical ontology engineering with LLM capabilities, and demonstrates its application in the automotive sector with a user preference ontology for autonomous machines."
"From Query to Logic: Ontology-Driven Multi-Hop Reasoning in LLMs","https://scispace.com/paper/from-query-to-logic-ontology-driven-multi-hop-reasoning-in-rvhs4sietw1n","2025","Journal Article","arXiv.org","Haonan Bian
Yutao Qi
Rui Yang
Yuanxi Che
Jiaqian Wang
Heming Xia
Ranran Zhen","10.48550/arxiv.2508.01424","https://scispace.compdf/from-query-to-logic-ontology-driven-multi-hop-reasoning-in-rvhs4sietw1n.pdf","Large Language Models (LLMs), despite their success in question answering, exhibit limitations in complex multi-hop question answering (MQA) tasks that necessitate non-linear, structured reasoning. This limitation stems from their inability to adequately capture deep conceptual relationships between entities. To overcome this challenge, we present **ORACLE** (**O**ntology-driven **R**easoning **A**nd **C**hain for **L**ogical **E**ucidation), a training-free framework that combines LLMs'generative capabilities with the structural benefits of knowledge graphs. Our approach operates through three stages: (1) dynamic construction of question-specific knowledge ontologies using LLMs, (2) transformation of these ontologies into First-Order Logic reasoning chains, and (3) systematic decomposition of the original query into logically coherent sub-questions. Experimental results on several standard MQA benchmarks show that our framework achieves highly competitive performance, rivaling current state-of-the-art models like DeepSeek-R1. Detailed analyses further confirm the effectiveness of each component, while demonstrating that our method generates more logical and interpretable reasoning chains than existing approaches.","This study presents ORACLE, a training-free framework that combines LLMs with knowledge graphs to address limitations in multi-hop question answering, achieving competitive performance on standard benchmarks through dynamic ontology construction and logical reasoning chain decomposition."
"Leveraging LLM for Automated Ontology Extraction and Knowledge Graph
  Generation","https://scispace.com/paper/leveraging-llm-for-automated-ontology-extraction-and-6q9ilgzy4dtr","2024","Journal Article","","Mohammad Sadeq Abolhasani
Rong Pan","10.48550/arxiv.2412.00608","https://scispace.compdf/leveraging-llm-for-automated-ontology-extraction-and-6q9ilgzy4dtr.pdf","Extracting relevant and structured knowledge from large, complex technical documents within the Reliability and Maintainability (RAM) domain is labor-intensive and prone to errors. Our work addresses this challenge by presenting OntoKGen, a genuine pipeline for ontology extraction and Knowledge Graph (KG) generation. OntoKGen leverages Large Language Models (LLMs) through an interactive user interface guided by our adaptive iterative Chain of Thought (CoT) algorithm to ensure that the ontology extraction process and, thus, KG generation align with user-specific requirements. Although KG generation follows a clear, structured path based on the confirmed ontology, there is no universally correct ontology as it is inherently based on the user's preferences. OntoKGen recommends an ontology grounded in best practices, minimizing user effort and providing valuable insights that may have been overlooked, all while giving the user complete control over the final ontology. Having generated the KG based on the confirmed ontology, OntoKGen enables seamless integration into schemeless, non-relational databases like Neo4j. This integration allows for flexible storage and retrieval of knowledge from diverse, unstructured sources, facilitating advanced querying, analysis, and decision-making. Moreover, the generated KG serves as a robust foundation for future integration into Retrieval Augmented Generation (RAG) systems, offering enhanced capabilities for developing domain-specific intelligent applications. ","OntoKGen, a pipeline leveraging Large Language Models, extracts structured knowledge from technical documents and generates Knowledge Graphs, enabling seamless integration into non-relational databases and future integration into Retrieval Augmented Generation systems for intelligent applications."
"GenOM: Ontology Matching with Description Generation and Large Language Model","https://scispace.com/paper/genom-ontology-matching-with-description-generation-and-006d3mtq1tc6","2025","Journal Article","arXiv.org","Yiping Song
Jiaoyan Chen
Renate A. Schmidt","10.48550/arxiv.2508.10703","https://scispace.compdf/genom-ontology-matching-with-description-generation-and-006d3mtq1tc6.pdf","Ontology matching (OM) plays an essential role in enabling semantic interoperability and integration across heterogeneous knowledge sources, particularly in the biomedical domain which contains numerous complex concepts related to diseases and pharmaceuticals. This paper introduces GenOM, a large language model (LLM)-based ontology alignment framework, which enriches the semantic representations of ontology concepts via generating textual definitions, retrieves alignment candidates with an embedding model, and incorporates exact matching-based tools to improve precision. Extensive experiments conducted on the OAEI Bio-ML track demonstrate that GenOM can often achieve competitive performance, surpassing many baselines including traditional OM systems and recent LLM-based methods. Further ablation studies confirm the effectiveness of semantic enrichment and few-shot prompting, highlighting the framework's robustness and adaptability.","GenOM, a large language model-based ontology alignment framework, generates textual definitions, retrieves alignment candidates, and incorporates exact matching to improve precision, achieving competitive performance on the OAEI Bio-ML track and outperforming traditional OM systems and recent LLM-based methods."
"Generative Large Language Models for Knowledge Representation: A Systematic Review of Concept Map Generation","https://scispace.com/paper/generative-large-language-models-for-knowledge-gz6yh50mpfw5","2025","Journal Article","","Zhai Xiaoming","10.48550/arxiv.2509.14554","https://scispace.compdf/generative-large-language-models-for-knowledge-gz6yh50mpfw5.pdf","The rise of generative large language models (LLMs) has opened new opportunities for automating knowledge representation through concept maps, a long-standing pedagogical tool valued for fostering meaningful learning and higher-order thinking. Traditional construction of concept maps is labor-intensive, requiring significant expertise and time, limiting their scalability in education. This review systematically synthesizes the emerging body of research on LLM-enabled concept map generation, focusing on two guiding questions: (a) What methods and technical features of LLMs are employed to construct concept maps? (b) What empirical evidence exists to validate their educational utility? Through a comprehensive search across major databases and AI-in-education conference proceedings, 28 studies meeting rigorous inclusion criteria were analyzed using thematic synthesis. Findings reveal six major methodological categories: human-in-the-loop systems, weakly supervised learning models, fine-tuned domain-specific LLMs, pre-trained LLMs with prompt engineering, hybrid systems integrating knowledge bases, and modular frameworks combining symbolic and statistical tools. Validation strategies ranged from quantitative metrics (precision, recall, F1-score, semantic similarity) to qualitative evaluations (expert review, learner feedback). Results indicate LLM-generated maps hold promise for scalable, adaptive, and pedagogically relevant knowledge visualization, though challenges remain regarding validity, interpretability, multilingual adaptability, and classroom integration. Future research should prioritize interdisciplinary co-design, empirical classroom trials, and alignment with instructional practices to realize their full educational potential. ",""
"Enhancing Ontology Engineering with LLMs: From Search to Active Learning Extensions","https://scispace.com/paper/enhancing-ontology-engineering-with-llms-from-search-to-ccopkh8jhnzp","","Journal Article","","","10.70314/is.2024.sikdd.28","","This paper explores the application of LLMs to ontology engineering tasks within the HumAIne project. The authors present a methodology for for LLM-driven discovery, analysis, and extension of ontologies related to Data Mining, Machine Learning, and manufacturing domains. LLMs were employed to identify suitable ontologies and extend them with Active Learning concepts. While LLMs significantly streamline ontology-related tasks, challenges remain, including the need for domain-specific validation in pilot case studies.","This paper integrates Large Language Models (LLMs) into ontology engineering, enhancing tasks such as discovery, analysis, and extension, particularly in Data Mining, Machine Learning, and manufacturing domains, with promising results but highlighting the need for domain-specific validation."
"The Artificial Intelligence Ontology: LLM-assisted construction of AI concept hierarchies","https://scispace.com/paper/the-artificial-intelligence-ontology-llm-assisted-54izzojs72","2024","Journal Article","arXiv.org","Marcin P. Joachimiak
Mark A. Miller
J. H. Caufield
Ryan Ly
Nomi L. Harris
Andrew Tritt
Christopher J. Mungall
Kristofer E. Bouchard","10.48550/arxiv.2404.03044","https://scispace.compdf/the-artificial-intelligence-ontology-llm-assisted-54izzojs72.pdf","The Artificial Intelligence Ontology (AIO) is a systematization of artificial intelligence (AI) concepts, methodologies, and their interrelations. Developed via manual curation, with the additional assistance of large language models (LLMs), AIO aims to address the rapidly evolving landscape of AI by providing a comprehensive framework that encompasses both technical and ethical aspects of AI technologies. The primary audience for AIO includes AI researchers, developers, and educators seeking standardized terminology and concepts within the AI domain. The ontology is structured around six top-level branches: Networks, Layers, Functions, LLMs, Preprocessing, and Bias, each designed to support the modular composition of AI methods and facilitate a deeper understanding of deep learning architectures and ethical considerations in AI. AIO's development utilized the Ontology Development Kit (ODK) for its creation and maintenance, with its content being dynamically updated through AI-driven curation support. This approach not only ensures the ontology's relevance amidst the fast-paced advancements in AI but also significantly enhances its utility for researchers, developers, and educators by simplifying the integration of new AI concepts and methodologies. The ontology's utility is demonstrated through the annotation of AI methods data in a catalog of AI research publications and the integration into the BioPortal ontology resource, highlighting its potential for cross-disciplinary research. The AIO ontology is open source and is available on GitHub (https://github.com/berkeleybop/artificial-intelligence-ontology) and BioPortal (https://bioportal.bioontology.org/ontologies/AIO).","The Artificial Intelligence Ontology (AIO) is a comprehensive framework for AI concepts and methodologies, designed to address the rapidly evolving landscape of AI. It aims to standardize terminology and concepts within the AI domain and facilitate a deeper understanding of deep learning architectures and ethical considerations in AI."
"IRIS at LLMs4OL 2025 Tasks B, C and D: Enhancing Ontology Learning Through Data Enrichment and Type Filtering","https://scispace.com/paper/iris-at-llms4ol-2025-tasks-b-c-and-d-enhancing-ontology-osyjukfb9d95","2025","Proceedings Article","Open conference proceedings","Insan-Aleksandr Latipov
Mike Holenderski
Nirvana Meratnia
Insan-Aleksandr Latipov
Mike Holenderski
Nirvana Meratnia","10.52825/ocp.v6i.2895","https://scispace.compdf/iris-at-llms4ol-2025-tasks-b-c-and-d-enhancing-ontology-osyjukfb9d95.pdf","Ontology Learning (OL) automates extracting structured knowledge from unstructured data. We study how model-agnostic data manipulations can boost performance of Large Language Models (LLM) on three OL tasks, i.e., term typing, taxonomy discovery and non-taxonomic relation extraction, from the LLMs4OL 2025 Challenge. We investigate two input‐enrichment techniques, i.e., (i) data augmentation, and (ii) addition of term and type definitions that expand the information supplied to an LLM. Complementing the enrichment techniques, we also study a pruning technique, i.e., a similarity-based candidate filtering technique that narrows the candidate space in taxonomy discovery and non-taxonomic relation extraction to the most semantically relevant types. When applied individually, each technique boosts precision–recall metrics over the vanilla setting where an LLM is trained on the original data. However, applied together they yield the best scores in five out of the seven ontology–task combinations, showing synergetic benefits. Our findings show that careful curation of inputs can itself yield substantial performance improvements. Codebase and all training artifacts are available at our GitHub repository. ",""
"DREAM-LLMs at LLMs4OL 2025 Task B: A Deliberation-Based Reasoning Ensemble Approach With Multiple Large Language Models for Term Typing in Low-Resource Domains","https://scispace.com/paper/dream-llms-at-llms4ol-2025-task-b-a-deliberation-based-30torajiedib","2025","Proceedings Article","Open conference proceedings","Patipon Wiangnak
Thin Prabhong
Thiti Phuttaamart
Natthawut KERTKEIDKACHORN
Kiyoaki Shirai
Patipon Wiangnak
Thin Prabhong
Thiti Phuttaamart
Natthawut KERTKEIDKACHORN
Kiyoaki Shirai","10.52825/ocp.v6i.2892","https://scispace.compdf/dream-llms-at-llms4ol-2025-task-b-a-deliberation-based-30torajiedib.pdf","The LLMs4OL Challenge at ISWC 2025 aims to advance the integration of Large Language Models (LLMs) and Ontology Learning (OL) across four key tasks: (1) Text2Onto, (2) Term Typing, (3) Taxonomy Discovery, and (4) Non-Taxonomic Relation Extraction. Our work focuses on the Term Typing Prediction task, where prompting LLMs has shown strong potential. However, in low-resource domains, relying on a single LLM is often insufficient due to domain-specific knowledge gaps and limited exposure to specialized terminology, which can lead to inconsistent and biased predictions. To address this challenge, we propose DREAM-LLMs: a Deliberation-based Reasoning Ensemble Approach with Multiple Large Language Models. Our method begins by crafting few-shot prompts using training examples and querying four advanced LLMs independently: ChatGPT-4o, Claude Sonnet 4, DeepSeek-V3, and Gemini 2.5 Pro. Each model outputs a predicted label along with a brief justification. To reduce model-specific bias, we introduce a deliberation step, in which one LLM reviews the predictions and justifications from the other three to produce a final decision. We evaluate DREAM-LLMs on three low-resource domain datasets: OBI, MatOnto, and SWEET using F1-score as the evaluation metric. The results, 0.908 for OBI, 0.568 for MatOnto, and 0.593 for SWEET, demonstrate that our ensemble strategy significantly improves performance, highlighting the promise of collaborative LLM reasoning in low-resource environments. ",""
"LLM-assisted Knowledge Graph Engineering: Experiments with ChatGPT","https://scispace.com/paper/llm-assisted-knowledge-graph-engineering-experiments-with-hi82ryro","2023","","","Lars-Erik Meyer
Claus Stadler
Johannes Frey
Norman Radtke
Kurt Junghanns
Roy Meissner
Gordian Dziwis
Kirill Bulert
Michael J. Martin","","https://scispace.compdf/llm-assisted-knowledge-graph-engineering-experiments-with-hi82ryro.pdf","Knowledge Graphs (KG) provide us with a structured, flexible, transparent, cross-system, and collaborative way of organizing our knowledge and data across various domains in society and industrial as well as scientific disciplines. KGs surpass any other form of representation in terms of effectiveness. However, Knowledge Graph Engineering (KGE) requires in-depth experiences of graph structures, web technologies, existing models and vocabularies, rule sets, logic, as well as best practices. It also demands a significant amount of work. Considering the advancements in large language models (LLMs) and their interfaces and applications in recent years, we have conducted comprehensive experiments with ChatGPT to explore its potential in supporting KGE. In this paper, we present a selection of these experiments and their results to demonstrate how ChatGPT can assist us in the development and management of KGs.","In this paper , the authors present a selection of these experiments and their results to demonstrate how ChatGPT can assist us in the development and management of knowledge graph engineering (KGE)."
"Semi-Automatic Domain Ontology Construction: LLMs, Modularization, and Cognitive Representation","https://scispace.com/paper/semi-automatic-domain-ontology-construction-llms-g26wpw7vbq5o","2025","Journal Article","","Silvia Borowicc
Solange Alves-Souza","10.5220/0013718000004000","",": Domain ontology construction is a complex and resource-intensive task, traditionally relying on extensive manual effort from ontology engineers and domain experts. While Large Language Models (LLMs) show promise for automating parts of this process, studies indicate they often struggle with capturing domain-specific nuances, maintaining ontological consistency, and identifying subtle relationships, frequently requiring significant human curation. This paper presents a semi-automatic method for domain ontology construction that combines the capabilities of LLMs with established ontology engineering practices, modularization, and cognitive representation. We developed a pipeline incorporating semantic retrieval from heterogeneous document collections, and prompt-guided LLM generation. Two distinct scenarios were evaluated to assess the influence of prior structured knowledge: one using only retrieved document content as input, and another incorporating expert-defined structured seed terms alongside document content. The approach was applied to the domain of Dengue surveillance and control, and the resulting ontologies were evaluated based on structural metrics and logical consistency. Results showed that the scenario incorporating expert-defined seed terms yielded ontologies with greater conceptual coverage, deeper hierarchies and improved cognitive representation compared to the scenario without prior structured knowledge. We also observed significant performance variations between different LLM models regarding their ability to capture semantic details and structure complex domains. This work demonstrates the viability and benefits of a hybrid approach for ontology construction, highlighting the crucial role of combining LLMs with human expertise for more efficient, consistent, and cognitively aligned ontology engineering. The findings support an iterative and incremental ontology development process and suggest LLMs are valuable assistants when guided by domain-specific inputs and integrated into a structured methodology.","This study presents a semi-automatic domain ontology construction method combining Large Language Models (LLMs) with modularization and cognitive representation, yielding improved ontologies with greater conceptual coverage and logical consistency when incorporating expert-defined seed terms."
"From human experts to machines: An LLM supported approach to ontology and knowledge graph construction","https://scispace.com/paper/from-human-experts-to-machines-an-llm-supported-approach-to-3f0rjdi6v5","2024","Journal Article","arXiv.org","Vamsi Krishna Kommineni
Birgitta König-Ries
Sheeba Samuel","10.48550/arxiv.2403.08345","","The conventional process of building Ontologies and Knowledge Graphs (KGs) heavily relies on human domain experts to define entities and relationship types, establish hierarchies, maintain relevance to the domain, fill the ABox (or populate with instances), and ensure data quality (including amongst others accuracy and completeness). On the other hand, Large Language Models (LLMs) have recently gained popularity for their ability to understand and generate human-like natural language, offering promising ways to automate aspects of this process. This work explores the (semi-)automatic construction of KGs facilitated by open-source LLMs. Our pipeline involves formulating competency questions (CQs), developing an ontology (TBox) based on these CQs, constructing KGs using the developed ontology, and evaluating the resultant KG with minimal to no involvement of human experts. We showcase the feasibility of our semi-automated pipeline by creating a KG on deep learning methodologies by exploiting scholarly publications. To evaluate the answers generated via Retrieval-Augmented-Generation (RAG) as well as the KG concepts automatically extracted using LLMs, we design a judge LLM, which rates the generated content based on ground truth. Our findings suggest that employing LLMs could potentially reduce the human effort involved in the construction of KGs, although a human-in-the-loop approach is recommended to evaluate automatically generated KGs.","The use of LLMs for semi-automated KG construction reduces human effort, but requires human oversight for quality control."
"KNOW: A Real-World Ontology for Knowledge Capture with Large Language
  Models","https://scispace.com/paper/know-a-real-world-ontology-for-knowledge-capture-with-large-3u2tzdpug2","2024","Preprint","","Arto Bendiken","10.48550/arxiv.2405.19877","https://scispace.compdf/know-a-real-world-ontology-for-knowledge-capture-with-large-3u2tzdpug2.pdf","We present KNOW--the Knowledge Navigator Ontology for the World--the first ontology designed to capture everyday knowledge to augment large language models (LLMs) in real-world generative AI use cases such as personal AI assistants. Our domain is human life, both its everyday concerns and its major milestones. We have limited the initial scope of the modeled concepts to only established human universals: spacetime (places, events) plus social (people, groups, organizations). The inclusion criteria for modeled concepts are pragmatic, beginning with universality and utility. We compare and contrast previous work such as Schema.org and Cyc--as well as attempts at a synthesis of knowledge graphs and language models--noting how LLMs already encode internally much of the commonsense tacit knowledge that took decades to capture in the Cyc project. We also make available code-generated software libraries for the 12 most popular programming languages, enabling the direct use of ontology concepts in software engineering. We emphasize simplicity and developer experience in promoting AI interoperability. ","The KNOW ontology captures human life concepts to augment large language models in real-world generative AI use cases. It includes established human universals and is designed for interoperability and software engineering."
"On the Use of Large Language Models to Generate Capability Ontologies","https://scispace.com/paper/on-the-use-of-large-language-models-to-generate-capability-3qt9pbelgh","2024","Preprint","","Luis Miguel Vieira da Silva
Aljosha Köcher
Felix Gehlhoff
Alexander Fay","10.48550/arxiv.2404.17524","https://scispace.compdf/on-the-use-of-large-language-models-to-generate-capability-3qt9pbelgh.pdf","Capability ontologies are increasingly used to model functionalities of systems or machines. The creation of such ontological models with all properties and constraints of capabilities is very complex and can only be done by ontology experts. However, Large Language Models (LLMs) have shown that they can generate machine-interpretable models from natural language text input and thus support engineers / ontology experts. Therefore, this paper investigates how LLMs can be used to create capability ontologies. We present a study with a series of experiments in which capabilities with varying complexities are generated using different prompting techniques and with different LLMs. Errors in the generated ontologies are recorded and compared. To analyze the quality of the generated ontologies, a semi-automated approach based on RDF syntax checking, OWL reasoning, and SHACL constraints is used. The results of this study are very promising because even for complex capabilities, the generated ontologies are almost free of errors. ","Large Language Models can generate capability ontologies with minimal errors, supporting engineers and ontology experts."
