"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Ontopanel: A Tool for Domain Experts Facilitating Visual Ontology Development and Mapping for FAIR Data Sharing in Materials Testing","https://scispace.com/paper/ontopanel-a-tool-for-domain-experts-facilitating-visual-18dpgaho","2022","Journal Article","Integrating materials and manufacturing innovation","Yue Chen
Markus Schilling
Philipp von Hartrott
Hossein Beygi Nasrabadi
Birgit Skrotzki
J. Olbricht","10.1007/s40192-022-00279-y","https://scispace.com/pdf/ontopanel-a-tool-for-domain-experts-facilitating-visual-18dpgaho.pdf","Abstract In recent years, the design and development of materials are strongly interconnected with the development of digital technologies. In this respect, efficient data management is the building block of material digitization and, in the field of materials science and engineering (MSE), effective solutions for data standardization and sharing of different digital resources are needed. Therefore, ontologies are applied that represent a map of MSE concepts and relationships between them. Among different ontology development approaches, graphical editing based on standard conceptual modeling languages is increasingly used due to its intuitiveness and simplicity. This approach is also adopted by the Materials-open-Laboratory project (Mat-o-Lab), which aims to develop domain ontologies and method graphs in accordance with testing standards in the field of MSE. To suit the actual demands of domain experts in the project, Ontopanel was created as a plugin for the popular open-source graphical editor diagrams.net to enable graphical ontology editing. It includes a set of pipeline tools to foster ontology development in diagrams.net, comprising imports and reusage of ontologies, converting diagrams to Web Ontology Language (OWL), verifying diagrams using OWL rules, and mapping data. It reduces learning costs by eliminating the need for domain experts to switch between various tools. Brinell hardness testing is chosen in this study as a use case to demonstrate the utilization of Ontopanel . ","Ontopanel as discussed by the authors is a plugin for the popular open-source graphical editor diagrams.net, comprising imports and reusage of ontologies, converting diagrams to Web Ontology Language (OWL), verifying diagrams using OWL rules, and mapping data."
"Ontology Evaluation Tools: Current and Future Research","https://scispace.com/paper/ontology-evaluation-tools-current-and-future-research-oblt3pxp","2022","Journal Article","Recent advances in computer science and communications","Narayan C. Debnath
Archana Patel","10.2174/2666255815666220411081837","","

In recent years, the increasing interest in ontologies resulted in developing and publishing many ontologies in the same or different domains. When users try to reuse the existing ontologies in their applications, they may encounter problems determining the most appropriate ontology based on their needs. Ontology evaluation is a process that helps users to examine the quality of the ontology based on different attributes. Many accessible and usable tools for ontology evaluation have been studied in the literature. However, finding an efficient ontology evaluation tool, following ontology specifications and their requirements (advantages/disadvantages), is still missing, limiting the researchers from determining possible future research. This paper aims to help new researchers and practitioners to identify appropriate ontology evaluation tools based on their requirements and provides guidelines for future research directions on the same topic. This paper provides a detailed description of the different types of ontologies and classifies the available ontology evaluation tools into two categories, namely domain dependant ontology evaluation tools and domain independent ontology evaluation tools.
","This paper aims to help new researchers and practitioners to identify appropriate ontology evaluation tools based on their requirements and provides guidelines for future research directions on the same topic."
"Ontology Editing Tools: A comparative study on Fluent editor and Protege","https://scispace.com/paper/ontology-editing-tools-a-comparative-study-on-fluent-editor-bt1fyz6kf5ic","2022","Repository","","Sudhier K.G.
Abhijith B","10.5281/zenodo.12634464","","&amp;lt;p&amp;gt;Ontology Editing Tools: A comparative study on Fluent editor and Protege&amp;lt;/p&amp;gt; ",""
"Impending Success or Failure? An Investigation of Gaze-Based User Predictions During Interaction with Ontology Visualizations","https://scispace.com/paper/impending-success-or-failure-an-investigation-of-gaze-based-3mnmupv4","2022","Proceedings Article","International Working Conference on Advanced Visual Interfaces","Bo Fu
Ben Steichen","10.1145/3531073.3531081","","Designing and developing innovative visualizations to assist humans in the process of generating and understanding complex semantic data has become an important element in supporting effective human-ontology interaction, as visual cues are likely to provide clarity, promote insight, and amplify cognition. While recent research has indicated potential benefits of applying novel adaptive technologies, typical ontology visualization techniques have traditionally followed a one-size-fits-all approach that often ignores an individual user's preferences, abilities, and visual needs. In an effort to realize adaptive ontology visualization, this paper presents a potential solution to predict a user's likely success and failure in real time, and prior to task completion, by applying established machine learning models on eye gaze generated during an interactive session. These predictions are envisioned to inform future adaptive ontology visualizations that could potentially adjust its visual cues or recommend alternative visualizations in real time to improve individual user success. This paper presents findings from a series of experiments to demonstrate the feasibility of gaze-based success and failure predictions in real time that can be achieved with a number of off-the-shelf classifiers without the need of expert configurations in the presence of mixed user backgrounds and task domains across two commonly used fundamental ontology visualization techniques.","Findings are presented from a series of experiments to demonstrate the feasibility of gaze-based success and failure predictions in real time that can be achieved with a number of off-the-shelf classifiers without the need of expert configurations in the presence of mixed user backgrounds and task domains across two commonly used fundamental ontology visualization techniques."
"A Visual Notation for Web-Based Ontology Modeling","https://scispace.com/paper/a-visual-notation-for-web-based-ontology-modeling-vy1ust3ywxs9","2025","Repository","","Čerāns, Kārlis","10.5281/zenodo.16911656","","&lt;p&gt;Ontologyengineeringiskeytoknowledgerepresentation,but&nbsp;logic-based syntax often challenges domain experts. While visual tools&nbsp;improve accessibility, they lack features like ontology classifiers. This paper presents an extended OWLGrEd-based visual notation with embedded individual views, classifier-based grouping, and RDF 1.2 qualifiers&nbsp;visualization. It provides both formal precision and intuitive design for&nbsp;ontology specialists and domain experts.&lt;/p&gt; ",""
"Depicting Vocabulary Summaries with Devos","https://scispace.com/paper/depicting-vocabulary-summaries-with-devos-2h66i16v","2023","Proceedings Article","The Web Conference","Ahmad Alobaid
Jhon Toledo
Oscar Corcho
María Poveda-Villalón","10.1145/3543873.3587359","","Communicating ontologies to potential users is still a difficult and time-consuming task. Even for small ones, users need to invest time to determine whether to reuse them. Providing diagrams together with the ontologies facilitates the task of understanding the model from a user perspective. While some tools are available for depicting ontologies, and the code could also be inspected using ontology editors’ graphical interfaces, in many cases, the diagrams are too big or complex. The main objective of this demo is to present Devos, a system to generate ontology diagrams based on different strategies for summarizing the ontology.","Devos as mentioned in this paper is a system to generate ontology diagrams based on different strategies for summarizing the ontology, which facilitates the task of understanding the model from a user perspective."
"WebProtégé: A Cloud-Based Ontology Editor","https://scispace.com/paper/webprotege-a-cloud-based-ontology-editor-nyhxhsmeoa04","2022","Repository","","Horridge Matthew
Nyulas Csongor I.
Tudorache, Tania
Musen, Mark A.","10.48550/arxiv.1902.08251","","We present WebProtégé, a tool to develop ontologies represented in the Web Ontology Language (OWL). WebProtégé is a cloud-based application that allows users to collaboratively edit OWL ontologies, and it is available for use at https://webprotege.stanford.edu. WebProtégeé currently hosts more than 68,000 OWL ontology projects and has over 50,000 user accounts. In this paper, we detail the main new features of the latest version of WebProtégé. ","WebProtégé is a cloud-based ontology editor for OWL ontologies, enabling collaborative editing and hosting over 68,000 projects with 50,000 user accounts, with new features detailed in this paper."
"Evonne
 : A Visual Tool for Explaining Reasoning with OWL Ontologies and Supporting Interactive Debugging","https://scispace.com/paper/evonne-a-visual-tool-for-explaining-reasoning-with-owl-2tip3jt4","2023","Journal Article","Computer Graphics Forum","J. Méndez
Christian Alrabbaa
Patrick Koopmann
Ricardo Langner
Franz Baader
R. Dachselt","10.1111/cgf.14730","","OWL is a powerful language to formalize terminologies in an ontology. Its main strength lies in its foundation on description logics, allowing systems to automatically deduce implicit information through logical reasoning. However, since ontologies are often complex, understanding the outcome of the reasoning process is not always straightforward. Unlike already existing tools for exploring ontologies, our visualization tool Evonne is tailored towards explaining logical consequences. In addition, it supports the debugging of unwanted consequences and allows for an interactive comparison of the impact of removing statements from the ontology. Our visual approach combines (1) specialized views for the explanation of logical consequences and the structure of the ontology, (2) employing multiple layout modes for iteratively exploring explanations, (3) detailed explanations of specific reasoning steps, (4) cross-view highlighting and colour coding of the visualization components, (5) features for dealing with visual complexity and (6) comparison and exploration of possible fixes to the ontology. We evaluated Evonne in a qualitative study with 16 experts in logics, and their positive feedback confirms the value of our concepts for explaining reasoning and debugging ontologies. ","In this paper , the authors present a visualization tool for explaining logical consequences and debugging ontologies, which allows for an interactive comparison of the impact of removing statements from the ontology."
"Reducing the complexities in the cognition of ontology knowledge representation","https://scispace.com/paper/reducing-the-complexities-in-the-cognition-of-ontology-rocf6o68xvu5","2023","Repository","","R. Sivakumar
P.V. Arivoli","10.5281/zenodo.8328406","","Cognitive assistance in knowledge engineering is a growing concern and information visualization is a very useful means to address this. This paper identifies some requirements for ontology visualization tools offering cognitive assistance and presents solutions with simple knowledge representations. This paper also identifies some of its features and describes areas need to be improved for effective visualization. ",""
"OntoEditor: Real-Time Collaboration via Distributed Version Control for Ontology Development","https://scispace.com/paper/ontoeditor-real-time-collaboration-via-distributed-version-3dj5gn37r1","2024","Book Chapter","Lecture Notes in Computer Science","Ahmad Hemid
Waleed Shabbir
Ali Khiat
Christoph Lange
Christoph Quix
Ralf Klamma","10.1007/978-3-031-60626-7_18","","In today's remote work environment, the demand for real-time collaborative tools has surged. Our research targets efficient collaboration among knowledge engineers and domain experts in Ontology development. We developed a web-based tool for real-time collaboration, compatible with GitLab, GitHub, and Bitbucket. To tackle the challenge of concurrent modifications leading to potential inconsistencies, we integrated an Operational Transformation-based real-time database. This integration enables multiple users to concurrently collaborate to build and edit their ontologies, ensuring both consistency and atomicity. Furthermore, our tool enhances user experience by providing meaningful syntax error messages for ontologies expressed in various RDF serialization formats. This streamlined the manual correction process. Additionally, we established a reliable synchronization channel for users to allow pulling and committing changes to distributed repositories for their developed ontologies. Yielding promising results, our evaluation focused on two key aspects: first, assessing the tool's collaborative editing consistency via an automated typing script; second, conducting a comprehensive user study to evaluate its features and compare its functionalities with similar tools. ","OntoEditor facilitates real-time collaboration for ontology development, integrating with popular distributed version control systems. It ensures consistency and atomicity through an operational transformation-based real-time database, enabling multiple users to concurrently edit ontologies."
"SEMANCO User interfaces for domain experts interacting with SEIF","https://scispace.com/paper/semanco-user-interfaces-for-domain-experts-interacting-with-vl8cc0lksfoi","2025","Repository","","Sicilia, Álvaro","10.5281/zenodo.15630771","","Deliverable 4.3 User interfaces for domain experts interacting with SEIF, developed within Work Package 4 Semantic energy information framework, summarizes the work done and the results achieved in Task 4.3 User interfaces for knowledge representation, whose goal is the development of front-end tools to facilitate ontology designers and domain experts the operations with data. Deliverable 4.3 contributes to the project with:- An ontology editor which fulfils requirements established through application of the ontology design methodology – explained in Deliverable 4.2 Semantic Energy Model–, concerning the quality of the ontology code and increasing efficiency of the coding process by automated generation of complex code constructions, such as DL-LiteA axioms. The editor has been developed as a tool for cooperative ontology design, involving ontology designers and domain experts, such as building engineers and energy consultants. Therefore, it has to fulfil particular requirements concerning usability. In this regard the editor offers a set of advanced visualisation features such as simultaneous representation of ontology from two different perspectives: on the fly inferring and graphical visualization of relations between concepts, widgets for customisation of presentation and easy access to editor’s functions, e.g. search, versioning or annotation. - A semantic data explorer environment to enable domain experts to explore the data exposed by the Semantic Energy Information Framework (SEIF). The environments make use of the ontology to support the users in the query formulation. The data explorer is composed of three tools: the search, the relate, and the query. Since the SEIF provides data which is already integrated, this tool enables users to find and navigate through the relations between different data sources.Although these three tools (the search, the relate, and the query) have different goals and tasks to fulfil, they share two common environmental components, i.e. the administration module and the query engine. The former enables experts to configure the SPARQL endpoints by selecting query optimization settings. The query engine uses the input of the user, in form of keywords, to create a SPARQL code dynamically and to retrieve data from corresponding SPARQL endpoints. The generated code depends on the settings selected using the administration module. ",""
"Predictive Gaze Analytics: A Comparative Case Study of the Foretelling Signs of User Performance during Interaction with Visualizations of Ontology Class Hierarchies","https://scispace.com/paper/predictive-gaze-analytics-a-comparative-case-study-of-the-2xe4iwk6vsix","2024","Journal Article","Multimodal technologies and interaction","Bo Fu","10.3390/mti8100090","","The current research landscape in ontology visualization has largely focused on tool development, yielding an extensive array of visualization tools. Although many existing solutions provide multiple ontology visualization layouts, there is limited research in adapting to an individual user’s performance, despite successful applications of adaptive technologies in related fields, including information visualization. In an effort to innovate beyond traditional one-size-fits-all visualizations, this paper contributes one step towards realizing user adaptive visualization by recognizing timely moments when users may potentially need intervention, as real-time adaptation can only occur if it is possible to correctly predict user success and failure during an interaction in the first place. In addition, an open-source, reusable, and extensible software: Beach Environment for the Analytics of Human Gaze (BEACH-Gaze) is made available to the broader scientific community interested in descriptive and predictive gaze analytics. Building on a wealth of research in eye tracking, this paper compares four approaches to predictive gaze analytics through a series of experiments that utilize scheduled gaze digests, irregular gaze events, the last known gaze status, as well as all gaze captured for a user at a given moment in time. The results from a set of experimental trials suggest that irregular gaze events are most informative of early predictions of user performance, whereas cognitive workload appears to be most indicative of overall user performance in the task scenario presented in this paper. These empirical findings highlight the importance of an analytical approach to gaze on user predictions and indicate careful consideration when applying.","This study introduces Beach-Gaze, an open-source software for predictive gaze analytics, and compares four approaches to predicting user performance during ontology visualization interactions, finding irregular gaze events most informative for early predictions and cognitive workload indicative of overall performance."
"Semantic Knowledge Modeling for Domain Experts &amp; Business Users","https://scispace.com/paper/semantic-knowledge-modeling-for-domain-experts-business-tx3mkoakr6xq","2023","Repository","","Ademar Crotti Junior","10.5281/zenodo.7885650","","Knowledge Graphs drive modern data fabrics, enabling frictionless access to and sharing of data. They have led to great advances in terms of data integration, interoperability and accessibility, and are a key instrument for transforming data into valuable and actionable knowledge. But while the benefits of knowledge graphs have become clear, the road to their implementation has often been long and complex and success has relied on the involvement of seasoned knowledge graph experts. For example, most ontology modeling tools available today target the ontology engineer, thus excluding domain experts and common business users from this process. Topics covered In this masterclass, we will present a new approach to semantic knowledge modeling based on metaphactory's visual and user-friendly interface for creating, exploring, visualizing, editing and documenting knowledge graph assets such as ontologies, taxonomies and instance data. The visual language translates to core elements of OWL, SHACL, SKOS and RDF, and results in knowledge graph assets based on open and flexible W3C standards. Specifically, this masterclass will cover: Visual creation of OWL/SHACL ontologies which allows business users and domain experts to contribute to the ontology engineering process Creation and management of SKOS taxonomies which allows business users and domain experts to capture business-relevant terms in organized vocabularies Data catalog integration - Creation, management and import of existing dataset metadata at integration time Creating model-driven data curation interfaces Creating model-driven search interfaces Benefits With this approach, creating a knowledge graph becomes a streamlined, end-to-end process where all relevant stakeholders are equally involved. This enables true knowledge democratization by connecting knowledge modeling, knowledge description, knowledge generation, and knowledge consumption under one umbrella. ",""
"Semantic Knowledge Modeling for Domain Experts &amp; Business Users","https://scispace.com/paper/semantic-knowledge-modeling-for-domain-experts-business-0r08lev3trou","2023","Repository","","Ademar Crotti Junior","10.5281/zenodo.7885649","","Knowledge Graphs drive modern data fabrics, enabling frictionless access to and sharing of data. They have led to great advances in terms of data integration, interoperability and accessibility, and are a key instrument for transforming data into valuable and actionable knowledge. But while the benefits of knowledge graphs have become clear, the road to their implementation has often been long and complex and success has relied on the involvement of seasoned knowledge graph experts. For example, most ontology modeling tools available today target the ontology engineer, thus excluding domain experts and common business users from this process. Topics covered In this masterclass, we will present a new approach to semantic knowledge modeling based on metaphactory's visual and user-friendly interface for creating, exploring, visualizing, editing and documenting knowledge graph assets such as ontologies, taxonomies and instance data. The visual language translates to core elements of OWL, SHACL, SKOS and RDF, and results in knowledge graph assets based on open and flexible W3C standards. Specifically, this masterclass will cover: Visual creation of OWL/SHACL ontologies which allows business users and domain experts to contribute to the ontology engineering process Creation and management of SKOS taxonomies which allows business users and domain experts to capture business-relevant terms in organized vocabularies Data catalog integration - Creation, management and import of existing dataset metadata at integration time Creating model-driven data curation interfaces Creating model-driven search interfaces Benefits With this approach, creating a knowledge graph becomes a streamlined, end-to-end process where all relevant stakeholders are equally involved. This enables true knowledge democratization by connecting knowledge modeling, knowledge description, knowledge generation, and knowledge consumption under one umbrella. ",""
"Ontology Visualization in BioPortal: Methodological Triangulation for Analyzing Accessibility, Communicability, and Usability","https://scispace.com/paper/ontology-visualization-in-bioportal-methodological-3yi5yxyvnb","2023","Journal Article","","Daiane de Ascenção Cardoso
Felipe da Rocha Henriques
Kele Teixeira Belloze","10.1145/3638067.3638088","","Visualizing biomedical ontologies is an ongoing and highly relevant challenge in dealing with the vast volume of daily data and the miscellaneous use cases of ontologies. BioPortal is the most well-known tool for visualizing biomedical ontologies, bringing together hundreds of ontologies of varying sizes, depths, and complexities. This article aims to establish a methodological triangulation using SIM-SR based on Semiotic Engineering, the WCAG guidelines from the W3C consortium, and ergonomic principles to evaluate the experience of users who utilize screen readers and users who do not use this feature without conducting user experiments. The objective is to investigate and intersect the usability, communicability, and accessibility of BioPortal. Additionally, it seeks to understand how ontologies can be analyzed by as many people as possible, ensuring they are comprehensible and enhancing users’ cognitive understanding of the explored domain.","Visualizing ontologies in BioPortal is a complex challenge. This article uses methodological triangulation to evaluate the usability, communicability, and accessibility of BioPortal for users with and without screen readers."
"Estudio y metodología para la construcción de una ontología de aplicación en el proyecto INSIGHT","https://scispace.com/paper/estudio-y-metodologia-para-la-construccion-de-una-ontologia-me0oiwric3ya","2025","Journal Article","","","10.5281/zenodo.15426617","","Este documento recoge el estudio realizado en el marco del proyecto INSIGHT, enfocado en la construcción de una memoria semántica basada en ontologías para un robot social. Se analizan en detalle las principales ontologías existentes en el ámbito de la robótica (como DUL, SOMA y OCRA), así como las herramientas y librerías disponibles para su visualización, edición e inferencia, incluyendo Protegé, WebVOWL, ROBOT, Owlready2, DeepOnto y PyWhy. El estudio también incluye un análisis del razonamiento causal y contrafactual desde el punto de vista ontológico, y finaliza con una propuesta metodológica para la construcción de una ontología de aplicación adaptada al caso de uso del robot Shadow. Esta metodología contempla la definición de preguntas de competencia (CQs), la reutilización modular de ontologías de alto nivel, la extracción de módulos con ROBOT, la extensión personalizada y la validación iterativa a través de razonadores OWL. El documento sienta las bases conceptuales y técnicas para el desarrollo de la memoria semántica del sistema. ","This study develops a methodology for constructing an application ontology for a social robot within the INSIGHT project, analyzing existing ontologies, tools, and libraries, and proposing a methodological framework for ontology construction and validation."
"Diagrammatic Reasoning for ALC Visualization with Logic Graphs","https://scispace.com/paper/diagrammatic-reasoning-for-alc-visualization-with-logic-3kbp5a3ktl","2024","Proceedings Article","","Ildar R. Baimuratov","10.1145/3589334.3645607","","User studies show the demand for diagrammatic reasoning techniques for knowledge representation formats. OWL ontologies are highly relevant for Web 3.0, however, existing ontology visualization tools do not support diagrammatic reasoning, while existing diagrammatic reasoning systems utilize suboptimal visual languages. The purpose of this research is to facilitate the usage of OWL ontologies by providing a diagrammatic reasoning system over their visual representations. We focus on the ALC description logic, which covers most of the expressivity of the ontologies. As a visual language to reason about, we utilize Logic Graphs, which provide the simplest visualizations regarding graph- and information-theoretic properties. We adapt the tableau algorithm to LGs to reason about concept satisfiability, prove the correctness of the proposed system and illustrate it with examples. The proposed diagrammatic reasoning system allows reasoning over ontologies, reducing complex concepts step by step, and identifying elements that produce a contradiction.","Diagrammatic reasoning system for OWL ontologies based on Logic Graphs. Facilitates reasoning over ontologies, reduces complexity, and identifies contradictions."
"Big knowledge visualization of the COVID-19 CIDO ontology evolution","https://scispace.com/paper/big-knowledge-visualization-of-the-covid-19-cido-ontology-19apu8xl","2023","Journal Article","BMC Medical Informatics and Decision Making","Ling Zheng
Yehoshua Perl
Yongqun He","10.1186/s12911-023-02184-6","https://scispace.com/pdf/big-knowledge-visualization-of-the-covid-19-cido-ontology-19apu8xl.pdf","Abstract Background The extensive international research for medications and vaccines for the devastating COVID-19 pandemic requires a standard reference ontology. Among the current COVID-19 ontologies, the Coronavirus Infectious Disease Ontology (CIDO) is the largest one. Furthermore, it keeps growing very frequently. Researchers using CIDO as a reference ontology, need a quick update about the content added in a recent release to know how relevant the new concepts are to their research needs. Although CIDO is only a medium size ontology, it is still a large knowledge base posing a challenge for a user interested in obtaining the “big picture” of content changes between releases. Both a theoretical framework and a proper visualization are required to provide such a “big picture”. Methods The child-of-based layout of the weighted aggregate partial-area taxonomy summarization network (WAT) provides a “big picture” convenient visualization of the content of an ontology. In this paper we address the “big picture” of content changes between two releases of an ontology. We introduce a new DIFF framework named Diff Weighted Aggregate Taxonomy (DWAT) to display the differences between the WATs of two releases of an ontology. We use a layered approach which consists first of a DWAT of major subjects in CIDO, and then drill down a major subject of interest in the top-level DWAT to obtain a DWAT of secondary subjects and even further refined layers. Results A visualization of the Diff Weighted Aggregate Taxonomy is demonstrated on the CIDO ontology. The evolution of CIDO between 2020 and 2022 is demonstrated in two perspectives. Drilling down for a DWAT of secondary subject networks is also demonstrated. We illustrate how the DWAT of CIDO provides insight into its evolution. Conclusions The new Diff Weighted Aggregate Taxonomy enables a layered approach to view the “big picture” of the changes in the content between two releases of an ontology. ","In this paper , the authors introduce a new DIFF framework named Diff Weighted Aggregate Taxonomy (DWAT) to display the differences between the WATs of two releases of an ontology."
"AdaptLIL: A Gaze-Adaptive Visualization for Ontology Mapping","https://scispace.com/paper/adaptlil-a-gaze-adaptive-visualization-for-ontology-mapping-4cy3w92jjaza","2024","Journal Article","","Nicole Chow
Bo Fu","10.48550/arxiv.2411.11768","","This paper showcases AdaptLIL, a real-time adaptive link-indented list ontology mapping visualization that uses eye gaze as the primary input source. Through a multimodal combination of real-time systems, deep learning, and web development applications, this system uniquely curtails graphical overlays (adaptations) to pairwise mappings of link-indented list ontology visualizations for individual users based solely on their eye gaze. ","AdaptLIL is a real-time adaptive ontology mapping visualization that uses eye gaze as input, curating graphical overlays based on individual users' gaze to enhance pairwise mappings of link-indented list visualizations through multimodal systems and deep learning."
"Evonne: Interactive Proof Visualization for Description Logics (System Description)","https://scispace.com/paper/evonne-interactive-proof-visualization-for-description-48qsfzh0vi","2022","Book Chapter","Lecture Notes in Computer Science","Christian Alrabbaa
Franz Baader
Stefan Borgwardt
Raimund Dachselt
Patrick Koopmann
Julián Méndez","10.1007/978-3-031-10769-6_16","https://scispace.compdf/evonne-interactive-proof-visualization-for-description-48qsfzh0vi.pdf","Abstract Explanations for description logic (DL) entailments provide important support for the maintenance of large ontologies. The “justifications” usually employed for this purpose in ontology editors pinpoint the parts of the ontology responsible for a given entailment. Proofs for entailments make the intermediate reasoning steps explicit, and thus explain how a consequence can actually be derived. We present an interactive system for exploring description logic proofs, called Evonne , which visualizes proofs of consequences for ontologies written in expressive DLs. We describe the methods used for computing those proofs, together with a feature called signature-based proof condensation . Moreover, we evaluate the quality of generated proofs using real ontologies. ",""
"A Visualisation and Editing Tool for Semantic Data","https://scispace.com/paper/a-visualisation-and-editing-tool-for-semantic-data-7bo7p0761kly","2025","Repository","","Xia Ning
Pelz, Peter F.","10.5281/zenodo.16736241","","Resource Description Framework (RDF) has proven to be a highly adaptable and straightforward data model for engineering science. RDF was originally developed to ""build a vendor-neutral and operating system-independent system of metadata""[1]. Metadata plays a key role in Research Data Management (RDM), particularly within engineering disciplines. In this context, metadata must be described in a machine-readable format to enable automated processing and interoperability. Traditionally, formats like XML and JSON are used, but they lack the semantic depth that RDF, combined with ontologies, can provide. Implement technologies in a new context always comes with challenges. In our case, the lack of a user-friendly way to create and edit RDF files is a significant barrier. The existing tools often fall short, either lacking critical features or being too complex to use. For example, Gephi[2] is a general purpose tool for graphs visualisation, but it is not supporting RDF. isSemantic[3] is a semantic data testing tool, while offering RDF visualisation, but lacks editing features and visual clarity. Neo4j[4] and GraphDB[5] as industry solutions provider offer more advanced interfaces. The RDF-support of Neo4j is not easy to configure, and GraphDB's visualisation is inflexible and the software itself is not open source. To address these gaps, we are creating the RDF Editor [6], a tool which enables the visualisation, creation and editing of RDF files and data in a simple and user-friendly way, without the need of any setup requirements. The programming language we used for the implementation is Python, because it is simple, flexible and has RDF library (rdflib) and Qt-binding (PyQt6). We drew inspiration from Neo4j's interface and design our own logic to interact with the graphs. While designing the logic, we keep the intuitive feel of the tool in mind. On the other hand, we implemented a data model in python which is based on rdflib and PyQt6. The data model should ensure the robustness and adaptivity of RDF Editor. The software is licensed under MIT licence, so the data model is also reusable for other projects. ",""
"A Visualisation and Editing Tool for Semantic Data","https://scispace.com/paper/a-visualisation-and-editing-tool-for-semantic-data-uug61gxklb8y","2025","Repository","","Xia Ning
Pelz, Peter F.","10.5281/zenodo.16736242","","Resource Description Framework (RDF) has proven to be a highly adaptable and straightforward data model for engineering science. RDF was originally developed to ""build a vendor-neutral and operating system-independent system of metadata""[1]. Metadata plays a key role in Research Data Management (RDM), particularly within engineering disciplines. In this context, metadata must be described in a machine-readable format to enable automated processing and interoperability. Traditionally, formats like XML and JSON are used, but they lack the semantic depth that RDF, combined with ontologies, can provide. Implement technologies in a new context always comes with challenges. In our case, the lack of a user-friendly way to create and edit RDF files is a significant barrier. The existing tools often fall short, either lacking critical features or being too complex to use. For example, Gephi[2] is a general purpose tool for graphs visualisation, but it is not supporting RDF. isSemantic[3] is a semantic data testing tool, while offering RDF visualisation, but lacks editing features and visual clarity. Neo4j[4] and GraphDB[5] as industry solutions provider offer more advanced interfaces. The RDF-support of Neo4j is not easy to configure, and GraphDB's visualisation is inflexible and the software itself is not open source. To address these gaps, we are creating the RDF Editor [6], a tool which enables the visualisation, creation and editing of RDF files and data in a simple and user-friendly way, without the need of any setup requirements. The programming language we used for the implementation is Python, because it is simple, flexible and has RDF library (rdflib) and Qt-binding (PyQt6). We drew inspiration from Neo4j's interface and design our own logic to interact with the graphs. While designing the logic, we keep the intuitive feel of the tool in mind. On the other hand, we implemented a data model in python which is based on rdflib and PyQt6. The data model should ensure the robustness and adaptivity of RDF Editor. The software is licensed under MIT licence, so the data model is also reusable for other projects. ",""
"Building AI Tools for Non-Technical Users: A Case Study Approach","https://scispace.com/paper/building-ai-tools-for-non-technical-users-a-case-study-5v46roroorfw","2024","Repository","","Alok Reddy Jakkula","10.5281/zenodo.11490211","","This research paper presents a detailed case study focusing on the design and implementation of an AI tool explicitly tailored for non-technical users. By investigating the challenges encountered by individuals lacking technical expertise when engaging with AI technologies, this study aims to elucidate effective strategies for crafting user-friendly AI solutions. Through meticulous examination, it becomes evident that intuitive interface design, comprehensive explanations of AI functionalities, and continuous integration of user feedback are pivotal in facilitating non-technical users' adeptness with AI tools. These findings underscore the significance of democratizing AI accessibility and broadening its reach across diverse user demographics. ",""
"Visual Brick model authoring tool for building metadata standardization","https://scispace.com/paper/visual-brick-model-authoring-tool-for-building-metadata-2w577dbzue","2023","Journal Article","Automation in Construction","Sangkeun Lee
Borui Cui
Mahabir Bhandari
Piljae Im","10.1016/j.autcon.2023.105122","","The Brick ontology is a unified semantic metadata standard for building assets and their relationships, serving as a key enabler for effective interoperability and automation of building systems and analytics. However, creating a Brick model, in other words, standard semantic metadata based on the Brick ontology for a building dataset, can be a complex task. This paper presents two case studies of the creation of Brick models for real-world residential and commercial building datasets, highlighting the challenges during the Brick model creation process. Additionally, the paper introduces VizBrick, an interactive authoring tool for creating semantic building metadata. VizBrick facilitates the creation of Brick models by providing an intuitive visual interface and interactive capabilities, such as keyword search, automatic mapping suggestions, and recommendations. The use of VizBrick is shown to significantly reduce the time and effort required during the Brick model creation process. ","This paper presents VizBrick, an interactive authoring tool for creating semantic building metadata, and showcases its application in two case studies, significantly reducing the time and effort required for Brick model creation."
"Difference Views for Visual Graph Query Building","https://scispace.com/paper/difference-views-for-visual-graph-query-building-k5v33wwbse09","2025","Journal Article","arXiv.org","Benedikt Kantz
Stefan Lengauer
Peter Waldert
T. Schreck","10.48550/arxiv.2508.05314","https://scispace.compdf/difference-views-for-visual-graph-query-building-k5v33wwbse09.pdf","Knowledge Graphs (KGs) contain vast amounts of linked resources that encode knowledge in various domains, which can be queried and searched for using specialized languages like SPARQL, a query language developed to query KGs. Existing visual query builders enable non-expert users to construct SPARQL queries and utilize the knowledge contained in these graphs. Query building is, however, an iterative and, often, visual process where the question of the user can change and differ throughout the process, especially for explorative search. Our visual querying interface communicates these change between iterative steps in the query building process using graph differences to contrast the changes and the evolution in the graph query. We also enable users to formulate their evolving information needs using a natural language interface directly integrated into the difference query view. We, furthermore, communicate the change in results in the result view by contrasting the differences in both result distribution and individual instances of the prototype graph and demonstrate the system's applicability through case studies on different ontologies and usage scenarios, illustrating how our system fosters, both, data exploration and analysis of domain-specific graphs.","This study presents a visual querying interface that communicates changes in graph queries through differences, enabling users to formulate evolving information needs and contrast result distributions and instances, facilitating data exploration and analysis of domain-specific graphs."
